energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
6.92,0.05,0.0000042,0.0000003,4057.8,238.78,,231.860,[E3],,,2.02E7,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,IT,86.6,0.4,,,38,47,Sr,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
129.8,0.05,0.00048,0.00002,,280.98,,151.18,(M1),,,0.0710,,38,47,Sr,,0,,9/2+,64.849,,7,d,5602953.6,604.8,EC,100,,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
129.82,0.04,0.15,0.04,,281.011,,151.191,(M1),,,0.0710,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,EC,13.4,0.4,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
151.18,0.03,0.001152,0.0008653323061113574,,151.18,,0.0,M1+E2,0.072,4,0.0481,,38,47,Sr,,0,,9/2+,64.849,,7,d,5602953.6,604.8,EC,100,,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
151.194,0.015,12.8,0.4,,151.191,,0.0,M1+E2,0.072,4,0.0481,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,EC,13.4,0.4,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
231.86,0.02,83.9,0.4,,231.860,5602953.6,0.0,M1+E2,-0.45,6,0.0224,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,IT,86.6,0.4,,,38,47,Sr,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
233,,0.0000384,0.0000016,0.000001015,514.0084,,280.98,[M4],,,1.99,,38,47,Sr,,0,,9/2+,64.849,,7,d,5602953.6,604.8,EC,100,,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
238.78,0.05,0.275,0.005,4057.8,238.78,5602953.6,0.0,M4,,,1.95,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,IT,86.6,0.4,,,38,47,Sr,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
281.01,0.03,0.0004,0.0002,,281.011,,0.0,(E2),,,0.0338,,38,47,Sr,,238.79,0.05,1/2-,67.63,,4,m,4057.8,2.4,EC,13.4,0.4,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
354.06,0.05,0.00048,0.00019303885619221847,0.00000045,868.06,0.000001015,514.0084,,,,,,38,47,Sr,,0,,9/2+,64.849,,7,d,5602953.6,604.8,EC,100,,1064.1,28,37,48,Rb,31-Dec-2013,BALRAJ SINGH AND JUN CHEN,2026-08-01
