energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
45.949,0.001,0.25,0.05,367.8,45.9492,127015.2,0,M3,,,382,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
92.188,0.01,0.71896,0.01808017699028414,,2648.368,,2556.184,[E1],,,0.1147,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
100.948,0.016,0.061864,0.001773710235636024,,2648.368,,2547.446,[M1+E2],,,0.51,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
129.34,0.03,0.011704,0.000843469027291459,,2556.184,,2426.899,[M1+E2],,,0.21,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
137.244,0.01,0.09196,0.0018894401287153821,,2094.017,,1956.770,[M1+E2],,,0.17,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
179.8,0.04,0.00836,0.0008398190281245121,,2828.140,,2648.368,[M1+E2],,,0.066,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
182.84,0.04,0.011704,0.000843469027291459,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
214.8,,0.003344,0.000032,,2171.5,,1956.770,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
221.478,0.01,2.28228,0.03325645801945842,,2648.368,,2426.899,(E1(+M2)),0.0,4,0.009,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
271.96,0.05,0.018392,0.0020141045057295312,,2828.140,,2556.184,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
273.492,0.01,0.80256,0.011352180407305021,,2094.017,,1820.537,(M1+E2),0.3,1,0.0103,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
280.73,0.06,0.0088616,0.001256863970364335,,2828.140,,2547.446,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
332.78,0.09,0.0073568,0.0011725153815622207,,2426.899,,2094.017,[M1+E2],,,0.0088,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
401.249,0.013,0.086108,0.0011738279260607152,,2828.140,,2426.899,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
470.07,0.03,0.021736,0.0016848881268499698,,2426.899,,1956.770,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
554.352,0.01,71.7288,1.0184550652827056,,2648.368,,2094.017,E1(+M2),-0.02,2,7.59E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
599.29,0.09,0.0076912,0.001172711865719794,,2556.184,,1956.770,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
606.358,0.01,1.22892,0.014428693634560268,,2426.899,,1820.537,(M1+E2),,,0.00159,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
619.09,0.04,0.002,0.003,,2093.98,,1474.901,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
619.105,0.01,43.7228,0.5914241794177847,,2094.017,,1474.895,E2(+M1),2.1,7,0.00163,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
698.361,0.01,28.424,0.36997924266099036,,1474.895,,776.528,E2+M1,1.5,7,0.00115,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
698.37,0.01,0.034,0.004,,1474.901,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
711.2,0.1,0.00176,0.00023,,1487.56,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
735.6,0.3,0.00003,0.00004,,2556.20,,1820.6,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
735.645,0.012,0.063536,0.0010337117586638937,,2556.184,,1820.537,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
776.511,0.01,83.6,1.157106736649649,,776.528,,0,E2,,,9.23E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
776.52,0.01,0.26,0.03,,776.524,,0,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
827.826,0.01,24.1604,0.3411071385943132,,2648.368,,1820.537,E1(+M2),-0.02,6,3.12E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
932.1,,0.002508,0.000024,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
952.029,0.01,0.377872,0.005527011489041795,,2426.899,,1474.895,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1007.589,0.01,1.30416,0.020864055214650866,,2828.140,,1820.537,(E1(+M2)),0.0,3,2.1E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1044.005,0.01,27.588,0.3641382155171302,,1820.537,,776.528,E2+M3,-0.08,5,4.58E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1072.554,0.01,0.071896,0.001082700327883944,,2547.446,,1474.895,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1072.99,0.07,0.002,0.0003,,2547.88,,1474.901,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1081.288,0.01,0.64372,0.009092576312575,,2556.184,,1474.895,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1081.29,0.08,0.00044,0.00006,,2556.20,,1474.901,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1099.9,,0.002508,0.000024,,2920.4,,1820.537,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1168.5,0.11,0.00036,0.00005,,2655.865,,1487.56,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1173.4,,0.0000052,0.0000006,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1173.432,0.013,0.013376,0.001676892363868355,,2648.368,,1474.895,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1180.209,0.024,0.088616,0.0011907980517283357,,1956.770,,776.528,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1180.27,0.02,0.0039,0.0005,,1956.801,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1180.95,0.01,0.00026,0.00018,,2655.865,,1474.901,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1317.44,0.03,0.00111,0.00015,,2093.98,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1317.485,0.01,26.9192,0.35952524250739337,,2094.017,,776.528,E2+M1,5.0,5,3.00E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1395.1,0.2,0.00005,0.00003,,2171.64,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1395.2,,0.002508,0.000024,,2171.5,,776.528,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1426,,0.003344,0.000032,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1474.88,0.04,0.02,0.003,,1474.901,,0,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1474.895,0.01,16.3856,0.2292205924431747,,1474.895,,0,E2,,,2.89E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1650.346,0.01,0.739024,0.010325878170886968,,2426.899,,776.528,(E2+(M3)),-0.07,5,3.19E-4,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1703.19,0.05,0.00029,0.00004,,2479.71,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1771,0.3,0.00008,0.00008,,2547.88,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1779.623,0.013,0.111188,0.001353141529922129,,2556.184,,776.528,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1871.807,0.015,0.034276,0.001703868539529972,,2648.368,,776.528,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1879.5,0.1,0.00041,0.00006,,2655.865,,776.524,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1956.74,0.021,0.038456,0.0009134111888957787,,1956.770,,0,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1956.75,0.07,0.00166,0.00022,,1956.801,,0,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
2479.6,0.1,0.00024,0.00003,,2479.71,,0,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
2656,0.1,0.000073,0.000016,,2655.865,,0,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,B-,2.4,0.3,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1.535,,1.87602074,0.29003746875064074,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
1.648,,0.014650109511644376,0.0010344686566059133,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
11.879,,11.51150772349127,2.3042577060514784,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
11.925,,22.218698559141615,4.446222930104143,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
12.596,,0.10552897841937624,0.007308816790472674,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
12.649,,0.20348819594943354,0.014059180270328025,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
13.345,,5.269953320986924,1.0555147078452916,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
13.377,,5.676793717367114,1.1369358346034588,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
13.469,,0.40684039638019054,0.0823822864423414,,,,,,,,,,35,47,Br,,45.9492,0.001,2-,6.13,,5,m,367.8,3,IT,97.6,0.3,,,35,47,Br,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
14.169,,0.048761158419206266,0.003393450660492877,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
14.209,,0.05367628318786226,0.0037326451403636917,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24
14.313,,0.004915124768655992,0.00037202658519492964,,,,,,,,,,35,47,Br,,0,,5-,35.282,,7,h,127015.2,25.2,B-,100,,3093.1,10,36,46,Kr,1-Mar-2019,J. K. TULI and  E. BROWNE,2026-07-24

