energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
173.38,0.04,0.117,0.026297528400973352,,234.779,,61.447,M1 E2,,,2.2,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
184.68,0.04,0.2481,0.04964266713221601,,234.779,,50.093,E1,,,0.110,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
200.7,0.2,0.003,0.001081665382639197,,280.19,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
204.9,0.04,0.978,0.19836421048162897,,234.779,,29.859,M1+E2,-0.12,7,2.13,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
205.6,0.2,0.0066,0.00132,,329.83,,123.737,E2,,,0.540,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
210.6,0.05,0.0108,0.0022417850030723285,,334.30,,123.737,E1,,,0.0805,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
218.8,0.05,0.0096,0.002011566553708825,,280.19,,61.447,M1,,,1.79,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
222.9,0.3,0.0024,0.0007683749084919419,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
234.75,0.04,3,0.6029925372672534,,234.779,,0.0,M1(+E2),-0.07,2,1.47,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
236.05,0.05,0.03,0.00848528137423857,,286.07,,50.093,E1,,,0.0615,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
245.6,0.05,0.0288,0.00831730725655846,,369.351,,123.737,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
250.24,0.05,0.0033,0.00066,,329.83,,79.652,M1+E2,-2.1,4,0.45,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
250.24,0.05,0.0174,0.00348,,280.19,,29.859,M1,,,1.23,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
254.6,0.2,0.0063,0.001395564401953561,,334.30,,79.652,E1,,,0.0516,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
256.17,0.05,0.03,0.00848528137423857,,286.07,,29.859,E2,,,0.254,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
262.9,0.2,0.0039,0.0011909659944767525,,342.51,,79.652,E1,,,0.0479,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
269.6,0.3,0.0009,0.00034985711369071805,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
272.8,0.2,0.0045,0.001081665382639197,,334.30,,61.447,M1+E2,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
280.7,0.5,0.0006,0.00012,,342.51,,61.447,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
280.7,0.5,0.0006,0.00012,,280.19,,0.0,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
286,0.2,0.0105,0.00579396237474839,,286.07,,0.0,M1+E2,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
289.68,0.05,0.03,0.006,,369.351,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
289.68,0.05,0.201,0.0402,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
293.2,0.2,0.0042,0.0012310970717209913,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
296.5,0.2,0.0015,0.0004242640687119285,,376.10,,79.652,M1+E2,-0.13,2,0.762,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
299.95,0.05,0.0207,0.005294298820429387,,329.83,,29.859,E1,,,0.0354,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
304.4,0.05,0.015,0.0061773780845922,,334.30,,29.859,M1+E2(+E0),0.26,4,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
307.78,0.14,0.0135,0.0030886890422961,,593.58,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
