energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1439.214,0.02,0.245,0.005,,2655.347,,1216.153,D+Q,-0.043,19,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1453.713,0.02,0.0952,0.0025,,2669.875,,1216.153,(E1+M2),0.045,19,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1466.6,0.3,0.00049,0.00012,,2026.03,0.00000000001198,559.100,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1533.07,0.05,0.02107,0.00032,,2655.347,,1122.257,D,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1568.22,0.07,0.0061,0.00009,,2127.23,0.00000000001198,559.100,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1611.5,0.3,0.00643,0.00025,,2170.67,0.00000000001198,559.100,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1787.62,0.02,0.26,0.008,,1787.648,,0.0,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1870.01,0.02,0.0484,0.0017,,2429.146,0.00000000001198,559.100,(E1+M2),0.17,3,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
1955.48,0.05,0.00927,0.00025,,2514.63,0.00000000001198,559.100,,,,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
2096.16,0.02,0.508,0.013,,2655.347,0.00000000001198,559.100,D(+Q),-0.04,4,,,33,43,As,,0,,2-,26.254,,11,h,94514.4,39.6,B-,100,,2960.6,9,34,42,Se,8-Jan-2024,Balraj Singh and  Jun Chen and Ameenah R. Farhan,2026-07-24
