energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
5.41,,0.39,0.1,X,L,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01
34.279,,0.5836925385786633,0.00699331341266602,X,KA2,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01
34.72,,1.0690339534407753,0.011836054552187503,X,KA1,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01
39.366,,0.3219785342905494,0.00499416809247129,X,KpB1,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01
39.753,,0.40376108200034894,0.006052230282340464,X,KB,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01
40.229,,0.08178254770979955,0.0020496082782812666,X,KpB2,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-09-01

