energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
4.135,,0.535420065094554,0.05879574649531038,X,L,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
4.54,,0.01460072331706224,0.000776642248131434,X,L,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
27.202,,1.4716588171487623,0.17061114250666923,X,KA2,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
27.473,,2.7405192125675275,0.3174553480104246,X,KA1,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
29.458,,0.03616018327486536,0.000594848737471278,X,KA2,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
29.778,,0.06698811277299992,0.0010574060966285655,X,KA1,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
31.093,,0.7842888591074044,0.09124627717162416,X,KpB1,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
31.359,,0.9544795415337113,0.11097745782769602,X,KB,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
31.698,,0.17019068242630675,0.020185025007408187,X,KpB2,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
33.726,,0.019419586157231595,0.00037317284901211757,X,KpB1,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
34.03,,0.02400260849033825,0.00045090558166762534,X,KB,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01
34.414,,0.004583022333106657,0.00013108821591550698,X,KpB2,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-08-01

