energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
13.686,,0.00657017504,0.002712763623932775,X,L,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
14.92,,27.0875921018556,5.219733364592539,X,L,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24
78.947,,0.0005259886163526046,0.000248525956058817,X,KA2,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
81.517,,0.0008718525051427227,0.0004119283904108048,X,KA1,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
85.432,,1.6581391447476763,0.23068619918758412,X,KA2,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24
88.471,,2.7084925592088798,0.3766527299448712,X,KA1,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24
92.333,,0.000301891162360968,0.00014270318694374314,X,KpB1,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
93.473,,0.0003969868785046729,0.00018764861985647198,X,KB,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
94.897,,0.00009509571614370492,0.00004497684024668539,X,KpB2,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,A,0.006,,5561.4,28,85,134,At,19-May-2021,Balraj Singh et al. and ,2026-07-24
100.119,,0.9502684958158469,0.13284068699343798,X,KpB1,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24
101.37,,1.2619565624434448,0.17634843641006756,X,KB,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24
102.948,,0.3116880666275978,0.04383003817921196,X,KpB2,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-07-24

