energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
24.889,0.021,0.0397,0.0006,32760,24.889,6122304,0.0,M3,,,2.52E3,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01
810.7593,0.002,99.45,0.01,0.000000001,810.7666,,0.0,E2,,,3.32E-4,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
863.951,0.006,0.686205,0.009945239363635247,,1674.736,0.000000001,810.7666,M1+E2,-0.69,5,2.33E-4,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
1674.725,0.007,0.51714,0.00994513594678323,,1674.736,,0.0,E2,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
511,,29.80126,,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
0.728,,0.7052749945467334,0.07056893857531485,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
0.8,,0.9150081408,0.06550003369747655,,,,,,,,,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01
6.391,,7.9870963935792645,0.10143143481356878,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
6.404,,15.639507330290316,0.18326386098896438,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
6.915,,8.435228603338311,0.1994043486937614,,,,,,,,,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01
6.93,,16.48793706672852,0.38134765416731337,,,,,,,,,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01
7.082,,3.2321193894253586,0.04999935204452178,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
7.082,,3.2321193894253586,0.04999935204452178,,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308.0,12,26,32,Fe,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2026-08-01
7.677,,3.4194583299331693,0.08625806094592599,,,,,,,,,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01
7.677,,3.4194583299331693,0.08625806094592599,,,,,,,,,,27,31,Co,,24.95,0.06,5+,9.10,,9,h,32760,324,IT,100,,,,27,31,Co,31-OCT-2015,C.D. NESARAJA AND B. SINGH,2026-08-01

