energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
442.901,0.01,12.61,0.08,,442.901,,0.0,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
526.557,0.014,1.202994,0.009899517614510316,,969.465,,442.901,M1+E2,4.4,7,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
613.493,0.013,0.0022698,0.0002526107677831648,,1582.966,,969.465,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
743.5,0.1,0.115,0.014,0.0000000000033,743.50,2.429883300043584e32,0.0,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
907.84,0.05,0.00010088,0.00005044406010622063,,1877.31,,969.465,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
969.458,0.02,0.298857,0.007799946922896335,,969.465,,0.0,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
1140.079,0.023,0.0076921,0.0003814345684386773,,1582.966,,442.901,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
1434.4,0.08,0.00047918,0.00003795194988403099,,1877.31,,442.901,E2,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
511,,0.0052,,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
4.135,,0.535420065094554,0.05879574649531038,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
4.54,,0.01460072331706224,0.000776642248131434,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
27.202,,1.4716588171487623,0.17061114250666923,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
27.473,,2.7405192125675275,0.3174553480104246,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
29.458,,0.03616018327486536,0.000594848737471278,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
29.778,,0.06698811277299992,0.0010574060966285655,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
31.093,,0.7842888591074044,0.09124627717162416,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
31.359,,0.9544795415337113,0.11097745782769602,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
31.698,,0.17019068242630675,0.020185025007408187,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,EC+B+,6.9,0.8,1256,4,52,76,Te,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
33.726,,0.019419586157231595,0.00037317284901211757,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
34.03,,0.02400260849033825,0.00045090558166762534,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01
34.414,,0.004583022333106657,0.00013108821591550698,,,,,,,,,,53,75,I,,0,,1+,24.99,,2,m,1499.4,1.2,B-,93.1,0.8,2123,4,54,74,Xe,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-09-01

