energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
472.2023,0.0014,99.9,0.001,0.02018,472.2071,53841.6,0,[M3],,,4.69E-4,,11,13,Na,,472.2071,0.0014,1+,20.18,,10,ms,0.02018,0.0001,IT,99.95,,,,11,13,Na,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
996.83,0.1,0.0021,0.0002,,5235.21,,4238.38,,,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
1368.625,0.005,99.994,0.002,,1368.667,,0,E2,,,1.3E-5,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
2754.008,0.011,99.867,0.01,,4122.844,,1368.667,E2,,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
2871,1,0.00025,0.00004,,4238.38,,1368.667,M1+E2,-23,9,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
3866.15,0.1,0.068,0.006,,5235.21,,1368.667,E2(+M1),-17,4,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
4238.9,1,0.00084,0.0001,,4238.38,,0,[E2],,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
0.046,,0.00000071042874649503,0.0000002842868644257962,,,,,,,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
1.041,,0.0003120944712271072,,,,,,,,,,,11,13,Na,,472.2071,0.0014,1+,20.18,,10,ms,0.02018,0.0001,IT,99.95,,,,11,13,Na,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
1.041,,0.0006205895232195411,,,,,,,,,,,11,13,Na,,472.2071,0.0014,1+,20.18,,10,ms,0.02018,0.0001,IT,99.95,,,,11,13,Na,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
1.254,,0.000022514530005765863,0.0000007490873446487251,,,,,,,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01
1.254,,0.000011327060045900806,0.0000003810459474573314,,,,,,,,,,11,13,Na,,0,,4+,14.956,,3,h,53841.6,10.8,B-,100,,5515.677,21,12,12,Mg,31-Mar-2022,M. Shamsuzzoha Basunia and  Anagha Chakraborty,2026-09-01

