energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
30.38,0.06,0.0000204,0.0000015,13821933576.871296,109.51,0.000000001,79.131,M4,,,4.26E5,,47,61,Ag,,109.466,0.007,6+,438,,9,Y,13821933576.871296,284012333.771328,IT,8.7,0.9,,,47,61,Ag,1-Jul-2008,Jean Blachot,2026-07-24
79.131,0.003,6.6,0.5,0.000000001,79.131,142.92,0,E1,,,0.312,,47,61,Ag,,109.466,0.007,6+,438,,9,Y,13821933576.871296,284012333.771328,IT,8.7,0.9,,,47,61,Ag,1-Jul-2008,Jean Blachot,2026-07-24
383.2,1,0.0009,0.0003,,1314.20,,931.07,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
388.6,0.4,0.0018,0.0006,,1441.16,,1052.80,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
433.937,0.004,90.5,0.6,,433.938,,0.0,[E2],,,,,47,61,Ag,,109.466,0.007,6+,438,,9,Y,13821933576.871296,284012333.771328,EC+B+,91.3,0.9,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
433.96,0.05,0.5,0.04,,433.938,,0.0,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
497.1,0.2,0.0022,0.0006,,931.07,,433.938,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
510.1,0.2,0.0035,0.0002,,1441.16,,931.07,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
614.276,0.004,89.8,1.9,,1048.25,,433.938,E2,,,0.0034,,47,61,Ag,,109.466,0.007,6+,438,,9,Y,13821933576.871296,284012333.771328,EC+B+,91.3,0.9,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
618.86,0.05,0.261,0.022,,1052.80,,433.938,,,,,,47,61,Ag,,0,,1+,2.382,,11,m,142.92,0.66,EC+B+,2.85,0.2,1917.4,26,46,62,Pd,1-Jul-2008,Jean Blachot,2026-07-24
