energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2.299,,2.510153584,0.17245152613284123,X,L,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
2.44,,0.0055771043805924,0.0001515992274256138,X,L,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
2.44,,0.001892716793553,0.00015237663748119746,X,L,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
16.521,,12.63733141906527,0.9534791734033708,X,KA2,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
16.615,,24.13546871479234,1.817356881487401,X,KA1,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
17.374,,0.028241368953309264,0.0004551058463057609,X,KA2,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
17.374,,0.00944569402281335,0.0008122126285699487,X,KA2,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
17.479,,0.05382384020070376,0.0008285851071620459,X,KA1,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
17.479,,0.01800208504443177,0.0015455780187543515,X,KA1,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
18.694,,6.244980753167297,0.47367858542567187,X,KpB1,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
18.795,,7.181727866142391,0.5438347036687561,X,KB,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
18.951,,0.9367471129750945,0.07761025168578069,X,KpB2,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,IT,94.4,0.6,,,41,54,Nb,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.681,,0.014123180708827543,0.000251843265149182,X,KpB1,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.681,,0.0047236819087997225,0.0004077759741563556,X,KpB1,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.794,,0.016298150537986982,0.00028191757959694793,X,KB,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.794,,0.00545112892275488,0.00046998038823879804,X,KB,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.963,,0.0007274470139551572,0.00006709214021150196,X,KpB2,41,54,Nb,,235.69,0.02,1/2-,3.61,,3,d,311904,2592,B-,5.6,0.6,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01
19.963,,0.0021749698291594417,0.00008056546313155474,X,KpB2,41,54,Nb,,0,,9/2+,34.991,,6,d,3023222.4,518.4,B-,100,,925.6,5,42,53,Mo,30-Jun-2009,S. K. Basu and  G. Mukherjee and  A. A. Sonzogni,2026-09-01

