energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
57.78,0.05,0.199948,0.001813,0.000000000406,57.78,,0.0,E2,,,156,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
129.08,0.05,0.0681947,0.0003885,0.000000000164,186.85,0.000000000406,57.78,E2,,,3.81,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
141,0.5,0.000003108,0.0000012949999999999999,,519.1,,377.89,(E1),,,0.220,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
191,0.2,0.00003108,0.0000025899999999999998,,377.89,0.000000000164,186.85,E2,,,0.791,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
209.5,0.5,0.000010619,0.0000025899999999999998,,395.96,0.000000000164,186.85,E1,,,0.0856,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
270.2,0.2,0.0031598,0.00004921,,327.91,0.000000000406,57.78,E1,,,0.0474,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
327.9,0.2,0.00283087,0.00005957,,327.91,,0.0,E1,,,0.0308,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
332.3,0.3,0.00004921,0.0000025899999999999998,,519.1,0.000000000164,186.85,(E1),,,0.0299,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
338.1,0.2,0.000037037,0.0000012949999999999999,,395.96,0.000000000406,57.78,E1,,,0.0288,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
478,1,0.0000014245,0.0000005439,,874.6,,395.96,[E1],,,0.0139,,92,140,U,,0,,0+,68.9,,4,Y,2174272199.649389,12622770.3898368,A,100,,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2026-07-24
