energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0.311,,0.000019842448637329175,0.000003956218338288695,X,L,18,23,Ar,,0,,7/2-,109.61,,4,m,6576.6,2.4,B-,100,,2492.0,3,19,22,K,30-Sep-2015,C.D. Nesaraja and  E.A. McCutchan,2026-07-24
3.311,,0.00026981522252461594,0.000008593672668031559,X,KA2,18,23,Ar,,0,,7/2-,109.61,,4,m,6576.6,2.4,B-,100,,2492.0,3,19,22,K,30-Sep-2015,C.D. Nesaraja and  E.A. McCutchan,2026-07-24
3.314,,0.0005337590950041858,0.00001679414453844827,X,KA1,18,23,Ar,,0,,7/2-,109.61,,4,m,6576.6,2.4,B-,100,,2492.0,3,19,22,K,30-Sep-2015,C.D. Nesaraja and  E.A. McCutchan,2026-07-24
3.591,,0.00009843785389727822,0.0000036449395383391178,X,KB,18,23,Ar,,0,,7/2-,109.61,,4,m,6576.6,2.4,B-,100,,2492.0,3,19,22,K,30-Sep-2015,C.D. Nesaraja and  E.A. McCutchan,2026-07-24
3.591,,0.00009843785389727822,0.0000036449395383391178,X,KpB1,18,23,Ar,,0,,7/2-,109.61,,4,m,6576.6,2.4,B-,100,,2492.0,3,19,22,K,30-Sep-2015,C.D. Nesaraja and  E.A. McCutchan,2026-07-24

