energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
10.86,,0.00343,0.00023,93,10.86,5201280,0.0,[M2],,,2.19E4,,51,73,Sb,,10.8627,0.0008,5+,93,,5,s,93,5,IT,75,5,,,51,73,Sb,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
10.863,0.0011,0.00457,0,93,10.8624,5201280,0.0,[M2],,,2.19E4,,51,73,Sb,,36.844,0.0014,(8)-,20.2,,2,m,1212,12,IT,100,,,,51,73,Sb,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
25.98,,0.00337,0,1212,36.8440,93,10.8624,E3,,,2.97E4,,51,73,Sb,,36.844,0.0014,(8)-,20.2,,2,m,1212,12,IT,100,,,,51,73,Sb,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
148.21,0.1,0.0039116,0.0007823694922477486,,2483.277,,2335.26,,,,,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
189.61,0.19,0.00635635,0.0010757850464195903,,2483.277,,2293.712,,,,,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
209.86,0.07,0.00547624,0.0008801962249975854,,2693.679,,2483.277,,,,,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
254.49,0.04,0.01613535,0.0009785735026046844,,2293.712,,2039.288,E1,,,0.01464,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
291.828,0.012,0.00870331,0.0007825649869499657,,2775.070,,2483.277,,,,,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
336.21,0.04,0.0743204,0.00293846074161286,,2293.712,,1957.915,E1,,,0.00704,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
371,0.11,0.0381381,0.004890252742957157,,2693.679,,2323.41,,,,,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
400.3,0.06,0.1388618,0.006852424815348214,,2693.679,,2293.712,E2,,,0.01562,,51,73,Sb,,0,,3-,60.20,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-08-01
