energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
387.075,0.009,0.0525,0.0009,,2926.7465,,2539.672,[E1],,,0.00399,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
396.894,0.022,0.037,0.004,,2876.808,,2479.933,M1+E2,,,0.0125,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
409.38,0.04,0.0064,0.0007,,2659.857,,2250.549,E1(+M2),-0.029,23,0.00350,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
409.6,0.1,0.0039,0.0005,,2842.62,,2433.23,[M2],,,0.0396,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
446.812,0.003,3.7,0.05,,2926.7465,,2479.933,M1+E2,-0.39,2,0.00883,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
460.85,0.08,0.0052,0.0015,,2539.672,,2078.485,E2,,,0.00845,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
467.01,0.04,0.0252,0.0018,,2250.549,,1783.491,E2,,,0.00812,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
493.38,0.05,0.0097,0.0011,,2926.7465,,2433.23,[E2],,,0.00692,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
544.56,0.04,0.018,0.003,,2707.397,,2162.8012,M1+E2,0.21,11,0.00541,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
548.4,0.2,0.0017,0.0003,,2331.79,,1783.33,[M1],,,0.00533,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
572.7,0.1,0.0175,0.0012,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
573,0.4,0.0172,0.001,,2793.420,,2220.0680,M1+E2,-0.3,3,0.00478,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
603.03,0.04,0.00035,0.00007,,2078.81,,1475.78,E1(+M2),-0.14,22,0.0016,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
603.08,0.2,0.011,0.008,,2078.485,,1475.7900,E1(+M2),-0.14,22,0.0016,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
605.4,0.3,,,,2078.60,,1473.07,E0,,,,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
620.3553,0.0017,2.73,0.08,,2162.8012,,1542.4438,M1+E2,-0.50,5,0.00391,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
626.256,0.01,0.217,0.016,,2876.808,,2250.549,E2,,,0.00357,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
630.62,0.05,0.033,0.005,,2793.420,,2162.8012,M1(+E2),0.02,7,0.00382,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
647.9,0.4,0.0177,0.0005,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
