energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2.586,,0.19656159279459645,0.007017049820493944,X,L,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24
18.25,,0.931189981806759,0.028065825418381696,X,KA2,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24
18.367,,1.770659786664307,0.05269924481225436,X,KA1,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24
20.695,,0.47060716606270636,0.01467813181775376,X,KpB1,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24
20.82,,0.544963098300614,0.016833616240324728,X,KB,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24
21.003,,0.07435593223790761,0.0033038175416162797,X,KpB2,42,57,Mo,,0,,1/2+,65.924,,6,h,237326.4,21.6,B-,100,,1357.8,9,43,56,Tc,1-Jul-2017,E. BROWNE and  J. K. TULI,2026-07-24

