energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
16.678,,10.2,0.5,X,L,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01
94.657,,0.000059,0.000005,X,KA2,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01
98.439,,0.000094,0.000008,X,KA1,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01
111.238,,0.000034,0.000003,X,KpB1,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01
112.645,,0.000046,0.000004,X,KB,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01
114.446,,0.0000116,0.000001,X,KpB2,94,144,Pu,,0,,0+,87.7,,1,Y,2767542407.9717183,3155692.5974592,A,100,,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2026-09-01

