energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
142.651,0.002,1.02,0.05,0.00000000021,1434.253,0.000000000551,1291.601,M1+E2,-0.028,12,0.0161,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
189,,0.0011,0.0012,,1481.63,0.000000000551,1291.601,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
192.343,0.005,3.08,0.12,0.000000000551,1291.601,0.000000000014,1099.257,M1+E2,0.22,2,0.0091,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
334.8,0.2,0.27,0.012,0.00000000021,1434.253,0.000000000014,1099.257,(M1+E2),1.8,5,0.0049,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
382,0.4,0.018,0.003,,1481.63,0.000000000014,1099.257,(M1+E2),0.21,LT,0.00147,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
1099.245,0.003,56.5,0.9,0.000000000014,1099.257,,0.0,E2,,,1.74E-4,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
1291.59,0.006,43.2,0.9,0.000000000551,1291.601,,0.0,E2,,,1.48E-4,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
1481.7,0.2,0.059,0.007,,1481.63,,0.0,(M1+E2),-0.19,4,1.45E-4,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
0.8,,0.000598269857976,0.00004456745216509045,,,,,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
6.915,,0.006325247647625393,0.00019593807748024357,,,,,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
6.93,,0.0123636584199089,0.00037819539987570325,,,,,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
7.677,,0.0025641179124657053,0.000082574628820622,,,,,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24
7.677,,0.0025641179124657053,0.00008257462882062201,,,,,,,,,,26,33,Fe,,0,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,1564.9,4,27,32,Co,1-Apr-2018,M. Shamsuzzoha Basunia,2026-07-24

