energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
4.135,,4.81807591708633,0.2095663497365514,X,L,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01
27.202,,13.177578902335476,0.24542081709526428,X,KA2,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01
27.473,,24.539253076974816,0.4425130542232193,X,KA1,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01
31.093,,7.022706759664512,0.14771766835306163,X,KpB1,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01
31.359,,8.546634126511712,0.17630983070637743,X,KB,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01
31.698,,1.523927366847199,0.04754436065094983,X,KpB2,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.71647051,7889.231493648,B-,100,,766.7,21,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-01

